text,language,label,label_num,clean_text
Youre the worst kind of scumbag in politics.,English,abusive,0,youre the worst kind of scumbag in politics
We’re tired of your bulls*** speeches.,English,abusive,0,were tired of your bulls speeches
Another clown in a suit lying to the public.,English,abusive,0,another clown in a suit lying to the public
Youre just a puppet on a string.,English,abusive,0,youre just a puppet on a string
Every word out of your mouth is a f***ing lie.,English,abusive,0,every word out of your mouth is a fing lie
You dont deserve a single vote.,English,abusive,0,you dont deserve a single vote
Get the hell out of our parliament.,English,abusive,0,get the hell out of our parliament
You sell out your people for profit.,English,abusive,0,you sell out your people for profit
"Power-hungry jackass, that’s what you are.",English,abusive,0,powerhungry jackass thats what you are
You backstabbed your own supporters.,English,abusive,0,you backstabbed your own supporters
Youre more corrupt than a virus.,English,abusive,0,youre more corrupt than a virus
Keep your fake patriotism to yourself.,English,abusive,0,keep your fake patriotism to yourself
No one trusts a snake like you.,English,abusive,0,no one trusts a snake like you
Youre a disgrace to democracy.,English,abusive,0,youre a disgrace to democracy
Just another shameless power-grabber.,English,abusive,0,just another shameless powergrabber
"Your policies are garbage, just like you.",English,abusive,0,your policies are garbage just like you
"Youre destroying the country, one lie at a time.",English,abusive,0,youre destroying the country one lie at a time
You’re nothing but a walking scandal.,English,abusive,0,youre nothing but a walking scandal
Hope you choke on your fake promises.,English,abusive,0,hope you choke on your fake promises
"Stop fooling the people, asshole.",English,abusive,0,stop fooling the people asshole
You’re a damn dictator in disguise.,English,abusive,0,youre a damn dictator in disguise
"Every time you speak, stupidity flows.",English,abusive,0,every time you speak stupidity flows
No wonder the country’s screwed with you in charge.,English,abusive,0,no wonder the countrys screwed with you in charge
Go lie to someone who believes your crap.,English,abusive,0,go lie to someone who believes your crap
Youre just a noisy clown in politics.,English,abusive,0,youre just a noisy clown in politics
Keep your corrupt hands off our future.,English,abusive,0,keep your corrupt hands off our future
Youre a waste of taxpayer money.,English,abusive,0,youre a waste of taxpayer money
You only care when elections come around.,English,abusive,0,you only care when elections come around
All you do is sit on your ass and lie.,English,abusive,0,all you do is sit on your ass and lie
You make politics look worse than it already is.,English,abusive,0,you make politics look worse than it already is
Youre a leech feeding on public funds.,English,abusive,0,youre a leech feeding on public funds
Nobody needs a parasite like you in power.,English,abusive,0,nobody needs a parasite like you in power
You were born to scam people.,English,abusive,0,you were born to scam people
You turned politics into a circus.,English,abusive,0,you turned politics into a circus
You stand for nothing and fall for everything.,English,abusive,0,you stand for nothing and fall for everything
You dont deserve to represent anyone.,English,abusive,0,you dont deserve to represent anyone
Your existence is an insult to public service.,English,abusive,0,your existence is an insult to public service
"Go back to your hole, traitor.",English,abusive,0,go back to your hole traitor
Youd sell your own country for votes.,English,abusive,0,youd sell your own country for votes
The people hate you more than taxes.,English,abusive,0,the people hate you more than taxes
Youre the poster boy for corruption.,English,abusive,0,youre the poster boy for corruption
Youre just a loudmouth with no backbone.,English,abusive,0,youre just a loudmouth with no backbone
You think shouting makes you a leader?,English,abusive,0,you think shouting makes you a leader
Youre full of hot air and empty promises.,English,abusive,0,youre full of hot air and empty promises
"Every time you open your mouth, lies come out.",English,abusive,0,every time you open your mouth lies come out
The people will never forgive your betrayal.,English,abusive,0,the people will never forgive your betrayal
Youre worse than the disease of corruption.,English,abusive,0,youre worse than the disease of corruption
The system is broken because of bastards like you.,English,abusive,0,the system is broken because of bastards like you
Youre the definition of political garbage.,English,abusive,0,youre the definition of political garbage
Your speeches are like toilet paper — full of crap.,English,abusive,0,your speeches are like toilet paper full of crap
"Youre not a leader, youre a disaster.",English,abusive,0,youre not a leader youre a disaster
"No brains, no heart, just greed.",English,abusive,0,no brains no heart just greed
"We elected you, now we regret it.",English,abusive,0,we elected you now we regret it
You’re proof that idiots can get elected.,English,abusive,0,youre proof that idiots can get elected
"Politics was dirty before, now its filthy.",English,abusive,0,politics was dirty before now its filthy
Youre a public embarrassment.,English,abusive,0,youre a public embarrassment
Youre just another power-hungry crook.,English,abusive,0,youre just another powerhungry crook
Your greed knows no bounds.,English,abusive,0,your greed knows no bounds
You use people like pawns.,English,abusive,0,you use people like pawns
"Fake patriot, real traitor.",English,abusive,0,fake patriot real traitor
Your face makes me want to vomit.,English,abusive,0,your face makes me want to vomit
Youre the cancer of democracy.,English,abusive,0,youre the cancer of democracy
Hope your lies come back to bite you.,English,abusive,0,hope your lies come back to bite you
Youre an enemy to truth and justice.,English,abusive,0,youre an enemy to truth and justice
"Another election, another scam artist.",English,abusive,0,another election another scam artist
Youre the reason young people hate politics.,English,abusive,0,youre the reason young people hate politics
Go retire and take your filth with you.,English,abusive,0,go retire and take your filth with you
You destroyed every ounce of trust.,English,abusive,0,you destroyed every ounce of trust
You’re a disgrace wrapped in a suit.,English,abusive,0,youre a disgrace wrapped in a suit
Your moral compass is broken.,English,abusive,0,your moral compass is broken
Youre all bark and no brains.,English,abusive,0,youre all bark and no brains
You’re toxic to progress.,English,abusive,0,youre toxic to progress
Shut your corrupt mouth.,English,abusive,0,shut your corrupt mouth
"We need leaders, not loudmouth losers.",English,abusive,0,we need leaders not loudmouth losers
"You belong in prison, not politics.",English,abusive,0,you belong in prison not politics
Even clowns are smarter than you.,English,abusive,0,even clowns are smarter than you
Your presence is offensive to honesty.,English,abusive,0,your presence is offensive to honesty
You speak like a dictator in training.,English,abusive,0,you speak like a dictator in training
Youre a tyrant in disguise.,English,abusive,0,youre a tyrant in disguise
You treat the people like dirt.,English,abusive,0,you treat the people like dirt
Nobody respects you anymore.,English,abusive,0,nobody respects you anymore
Youre worse than a two-faced snake.,English,abusive,0,youre worse than a twofaced snake
"You stand for lies, corruption, and deceit.",English,abusive,0,you stand for lies corruption and deceit
Your only policy is self-benefit.,English,abusive,0,your only policy is selfbenefit
You deserve to be voted out forever.,English,abusive,0,you deserve to be voted out forever
You feed off fear and lies.,English,abusive,0,you feed off fear and lies
Youre a curse on this nation.,English,abusive,0,youre a curse on this nation
Your stupidity is astounding.,English,abusive,0,your stupidity is astounding
Youre the human form of disgrace.,English,abusive,0,youre the human form of disgrace
Youve done more damage than your enemies.,English,abusive,0,youve done more damage than your enemies
People like you dont deserve power.,English,abusive,0,people like you dont deserve power
You should be ashamed of breathing public air.,English,abusive,0,you should be ashamed of breathing public air
You talk big but deliver nothing.,English,abusive,0,you talk big but deliver nothing
Youre a master of lies and manipulation.,English,abusive,0,youre a master of lies and manipulation
We don’t need traitors in office.,English,abusive,0,we dont need traitors in office
"तू एक भ्रष्ट नेता है, देश को बर्बाद कर रहा है।",Hindi,abusive,0,तू एक भ्रष्ट नेता है देश को बर्बाद कर रहा है।
तेरी राजनीति गंदगी से भी बदतर है।,Hindi,abusive,0,तेरी राजनीति गंदगी से भी बदतर है।
तेरे जैसे नेता देश के लिए अभिशाप हैं।,Hindi,abusive,0,तेरे जैसे नेता देश के लिए अभिशाप हैं।
"तू सिर्फ झूठ बोलता है, तुझ पर कोई भरोसा नहीं करता।",Hindi,abusive,0,तू सिर्फ झूठ बोलता है तुझ पर कोई भरोसा नहीं करता।
तेरा हर वादा धोखा है।,Hindi,abusive,0,तेरा हर वादा धोखा है।
तेरी पार्टी सिर्फ लूटने के लिए बनी है।,Hindi,abusive,0,तेरी पार्टी सिर्फ लूटने के लिए बनी है।
तू सत्ता के भूखे गधों में सबसे आगे है।,Hindi,abusive,0,तू सत्ता के भूखे गधों में सबसे आगे है।
तेरे मुंह से सच्चाई कभी निकली ही नहीं।,Hindi,abusive,0,तेरे मुंह से सच्चाई कभी निकली ही नहीं।
"देशद्रोही है तू, नेता कहलाने लायक भी नहीं।",Hindi,abusive,0,देशद्रोही है तू नेता कहलाने लायक भी नहीं।
तेरी हर हरकत देश को शर्मिंदा करती है।,Hindi,abusive,0,तेरी हर हरकत देश को शर्मिंदा करती है।
तेरा चेहरा भी झूठा है और तेरी बात भी।,Hindi,abusive,0,तेरा चेहरा भी झूठा है और तेरी बात भी।
"तू सिर्फ कुर्सी का भूखा है, देश की परवाह नहीं।",Hindi,abusive,0,तू सिर्फ कुर्सी का भूखा है देश की परवाह नहीं।
तू जनता को मूर्ख समझता है क्या?,Hindi,abusive,0,तू जनता को मूर्ख समझता है क्या
"तू सत्ता में नहीं, जेल में होना चाहिए।",Hindi,abusive,0,तू सत्ता में नहीं जेल में होना चाहिए।
तेरे जैसे चापलूसों की वजह से देश पीछे है।,Hindi,abusive,0,तेरे जैसे चापलूसों की वजह से देश पीछे है।
तेरे जैसे लोगों ने लोकतंत्र को बदनाम कर दिया।,Hindi,abusive,0,तेरे जैसे लोगों ने लोकतंत्र को बदनाम कर दिया।
तू हर बार चुनाव में सिर्फ झूठ फैलाता है।,Hindi,abusive,0,तू हर बार चुनाव में सिर्फ झूठ फैलाता है।
तेरा अस्तित्व ही देश के लिए कलंक है।,Hindi,abusive,0,तेरा अस्तित्व ही देश के लिए कलंक है।
तेरा चेहरा देखना भी गुनाह लगता है।,Hindi,abusive,0,तेरा चेहरा देखना भी गुनाह लगता है।
तू सिर्फ अमीरों का गुलाम है।,Hindi,abusive,0,तू सिर्फ अमीरों का गुलाम है।
तेरी आत्मा भी बिक चुकी है।,Hindi,abusive,0,तेरी आत्मा भी बिक चुकी है।
तेरे भाषण जहरीले और झूठे होते हैं।,Hindi,abusive,0,तेरे भाषण जहरीले और झूठे होते हैं।
तेरा एक भी वादा सच्चा नहीं होता।,Hindi,abusive,0,तेरा एक भी वादा सच्चा नहीं होता।
तेरे जैसे नेताओं को जनता माफ़ नहीं करेगी।,Hindi,abusive,0,तेरे जैसे नेताओं को जनता माफ़ नहीं करेगी।
तेरी सोच गटर से भी गंदी है।,Hindi,abusive,0,तेरी सोच गटर से भी गंदी है।
"तू देश नहीं, सिर्फ अपना भला सोचता है।",Hindi,abusive,0,तू देश नहीं सिर्फ अपना भला सोचता है।
तेरे जैसे नेता राजनीति को नर्क बना देते हैं।,Hindi,abusive,0,तेरे जैसे नेता राजनीति को नर्क बना देते हैं।
तेरे जैसे लोग ही दंगे भड़काते हैं।,Hindi,abusive,0,तेरे जैसे लोग ही दंगे भड़काते हैं।
तेरा बोलना मतलब जहर उगलना।,Hindi,abusive,0,तेरा बोलना मतलब जहर उगलना।
तेरे जैसे नेता सत्ता के लिए कुछ भी करेंगे।,Hindi,abusive,0,तेरे जैसे नेता सत्ता के लिए कुछ भी करेंगे।
तेरा ईमान तो कब का मर चुका है।,Hindi,abusive,0,तेरा ईमान तो कब का मर चुका है।
तेरे जैसे नेता देश को गर्त में ले जा रहे हैं।,Hindi,abusive,0,तेरे जैसे नेता देश को गर्त में ले जा रहे हैं।
तू अपने फायदे के लिए सब कुछ बेच सकता है।,Hindi,abusive,0,तू अपने फायदे के लिए सब कुछ बेच सकता है।
तेरे जैसी सोच के लोग ही समाज के दुश्मन हैं।,Hindi,abusive,0,तेरे जैसी सोच के लोग ही समाज के दुश्मन हैं।
तेरे जैसे लोग जनता को गुमराह करते हैं।,Hindi,abusive,0,तेरे जैसे लोग जनता को गुमराह करते हैं।
तेरा राजनीतिक करियर ही धोखा है।,Hindi,abusive,0,तेरा राजनीतिक करियर ही धोखा है।
तेरा मन भी उतना ही काला है जितनी तेरी राजनीति।,Hindi,abusive,0,तेरा मन भी उतना ही काला है जितनी तेरी राजनीति।
"तू नेता नहीं, एक अपराधी है।",Hindi,abusive,0,तू नेता नहीं एक अपराधी है।
तेरे जैसे लोग सिर्फ वोट के लिए काम करते हैं।,Hindi,abusive,0,तेरे जैसे लोग सिर्फ वोट के लिए काम करते हैं।
तेरे जैसे नेता को वोट देना पाप है।,Hindi,abusive,0,तेरे जैसे नेता को वोट देना पाप है।
तेरी पार्टी चोरों की टोली है।,Hindi,abusive,0,तेरी पार्टी चोरों की टोली है।
तू सत्ता में बैठकर सिर्फ लूटता है।,Hindi,abusive,0,तू सत्ता में बैठकर सिर्फ लूटता है।
तेरी सच्चाई कभी सामने नहीं आती।,Hindi,abusive,0,तेरी सच्चाई कभी सामने नहीं आती।
"तू जितना बोलता है, उतना ही झूठ फैलाता है।",Hindi,abusive,0,तू जितना बोलता है उतना ही झूठ फैलाता है।
तू अपनी नाकामी को छुपाने के लिए नफरत फैलाता है।,Hindi,abusive,0,तू अपनी नाकामी को छुपाने के लिए नफरत फैलाता है।
तेरी जुबान में जहर है।,Hindi,abusive,0,तेरी जुबान में जहर है।
